num_acao;num_instancia;c_juiz;c_uf_juiz;c_cid_juiz;num_vara;c_uf_vara;c_cid_vara;c_ganho_causa;num_valor
59150;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;96056.52
97473;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;20998.90
73263;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;23925.06
120001;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;7113.16
81966;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;16331.82
90991;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;16910.92
24870;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;321611.29
92314;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;31246.34
80199;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;51401.30
84392;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;25338.02
7351;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;181461.04
17144;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;49947.27
48843;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;53144.60
9900;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;31115.03
89162;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;55951.69
103271;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;12651.70
7086;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;93717.94
90642;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;40922.05
50658;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;80423.10
116168;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;34958.89
115739;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;86018.40
18393;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;81191.99
18552;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;38081.33
8343;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;15600.34
102160;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;61285.68
94775;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;83025.40
36398;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;98752.12
110347;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;10508.25
43035;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;387419.17
112617;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;80970.53
119463;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;23311.16
33535;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;42151.28
114907;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;94755.26
92375;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;90481.24
117944;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;172814.72
36416;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;122815.53
25988;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;28416.08
117660;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;17957.57
74623;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;22398.81
90239;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;67145.43
63005;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;28375.85
17884;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;266965.37
50807;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;62934.91
116782;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;7530.74
111204;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;41446.94
6546;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;99213.32
56841;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;30505.26
94799;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;147532.51
56003;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;68663.77
34618;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;40289.96
53836;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
15969;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;71460.42
66087;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;68674.82
14973;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;28695.30
60174;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;7278.31
84512;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;1545.32
65478;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;92384.67
15447;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;45448.14
24285;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;60086.56
34236;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;92221.65
108809;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;89690.12
37661;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;68867.49
92983;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;80474.56
32968;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;45697.86
36823;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;75589.98
26005;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;37509.38
6390;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;280659.02
88129;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;63819.94
118100;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;15410.13
12905;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;51918.21
57272;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;58849.68
103474;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;21813.24
70866;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;35011.05
113828;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;93560.91
14155;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;3312.79
58625;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;94955.44
78260;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;96904.03
80279;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;58319.40
90824;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;72455.39
81025;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;17552.30
119394;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;38781.13
87647;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;37098.99
115738;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;35413.29
23092;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;16134.60
61490;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;58514.56
40924;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;72842.46
46977;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;46154.72
55479;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;62365.71
36526;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;165763.65
35303;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;90215.43
67232;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;49133.32
105988;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;7507.50
105259;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;47961.58
21634;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83224.80
42840;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;14470.65
35148;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;35973.82
23761;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;35876.43
72424;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;46556.37
14749;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;6488.22
110677;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;165877.62
65521;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;47521.02
81183;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;76039.26
27475;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;45746.72
101462;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
105998;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;26258.82
110236;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;64582.92
28033;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;75393.23
100435;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;62733.86
57329;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;46865.98
40926;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;24230.94
59157;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;60163.94
31674;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;48109.31
97128;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;18750.10
36791;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;32830.18
113594;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;92821.70
54067;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;159118.85
101791;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;15052.96
67751;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;35140.69
95341;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;19698.85
106779;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;137743.88
62776;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;21587.81
46008;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;26647.36
80585;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;15237.70
21018;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;8818.74
105329;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;66889.83
46680;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;54054.50
51667;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;52826.20
65014;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;37127.58
14639;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;38606.21
74010;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;92794.67
104613;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;18636.74
114572;1;Rubens Jose Siqueira;RJ;Rio de Janeiro;4;SE;Aracaju;Funcionario;86897.39
55857;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;7338.28
42589;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;93961.42
36060;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;13591.49
106181;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;85508.12
14235;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;73722.30
99299;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;63243.55
74397;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;16750.16
14736;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;66485.77
26128;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;77799.37
100732;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;87373.45
37507;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;46767.55
104099;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;92839.93
46249;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;43910.99
40507;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;99727.55
22255;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;8811.54
11552;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;75132.06
92555;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;52959.14
36560;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;73318.63
90567;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;56015.38
12054;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;80376.80
82625;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;53815.80
18553;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;84907.71
80529;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;91521.87
49611;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;43232.14
47929;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;23243.01
92343;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;11836.79
31164;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;27251.40
96652;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;62475.89
11198;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;11273.34
12605;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;99013.96
30279;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;168756.98
84335;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;67738.06
7026;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;35.07
97965;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;61989.09
36965;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;7242.67
61513;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;63192.44
110167;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;43894.93
107135;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;63225.25
53064;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;34174.02
56233;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;55907.97
44666;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;10803.79
23967;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;91440.24
25916;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;16625.24
58695;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;15699.62
69685;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;59327.81
42482;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;61663.53
5365;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;185012.98
112222;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;103280.65
35091;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;57347.17
99348;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;94337.36
9308;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
43277;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;96051.09
50149;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;49423.50
69395;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;43022.90
107233;3;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;197489.48
35921;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;67538.61
40340;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;32593.23
103683;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;89648.17
63765;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;82066.29
28898;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;3060.39
24288;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;11913.78
97172;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;19939.03
116452;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;83161.70
59355;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;91031.29
119919;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;7196.44
48954;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;32179.06
79881;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;164440.07
93910;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;84709.74
85802;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;94511.26
44326;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;75186.84
113426;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;59220.12
41993;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;11373.98
108593;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;88783.50
98749;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;10929.44
74384;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;61218.67
86604;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;43810.06
67410;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;49992.60
95877;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;79996.51
33489;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;39464.97
96044;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;92369.98
43712;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;15765.33
62934;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;19715.50
88206;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;28823.62
60328;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;12484.13
30429;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;4613.81
99261;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;21205.25
100137;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;96982.24
53868;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;59438.99
72208;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;35420.62
66048;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;79466.30
92828;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;64885.74
70170;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;94041.24
33526;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;26974.92
60183;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;37163.68
100538;1;Eduardo Silveira Mendes;PI;Teresina;2;GO;Anapolis;Funcionario;77430.47
8210;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;87959.62
54228;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;97983.71
76469;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;36826.29
28100;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;20576.52
114107;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;10679.59
38206;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;7466.75
98899;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;43588.21
8650;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;72999.35
63803;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;26631.21
41918;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;75937.80
32436;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83350.63
75359;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;155.92
11782;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;36227.60
99132;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;55304.68
33233;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;198528.85
28418;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;62623.95
105771;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;85552.46
81226;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83829.02
16988;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;44901.46
16894;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;12214.89
87555;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;49890.52
93066;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;5504.92
20498;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;96140.62
83779;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;54267.64
92268;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;80457.28
78441;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;87365.59
23211;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;386692.41
95043;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;94871.50
8625;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;62821.33
76755;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;12883.41
39732;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;30753.15
16950;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;8802.66
48039;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;60679.69
73440;2;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;50733.60
111732;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;39253.21
22712;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;91797.68
45335;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;73729.74
74523;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;77694.38
19711;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;28899.95
59294;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;62870.09
34896;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;235328.15
104763;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;40589.51
53154;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;16626.30
82350;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;31534.93
25259;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;98344.54
75429;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;70797.05
107212;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;34688.31
53717;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;89391.17
51166;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;9690.06
89075;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;34068.39
9062;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;15574.92
13041;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;78491.59
119011;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;88799.20
101708;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;28036.72
60198;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;90148.25
96108;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;62633.99
116974;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;115080.28
50365;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;10604.61
24077;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;84521.75
114629;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;99708.33
105070;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;95921.00
